id,route,page,area,widget,component,elementType,canonicalGroup,clusterId,label,accessibleName,ariaLabel,placeholder,href,action,eventHandlers,states,sourceFile,sourceLine,staticFound,runtimeFound,selector,role,visible,disabled,hasAccessibleName,hasStableTestId,needsAriaLabel,needsAnalyticsEvent,risk,matchStatus,probableDuplicate,potentiallyDead,unstableSelector,priorityScore,priorityLevel,priorityReasons,notes
ui.shared.link.на-главную.link,/unknown,Index,main,Link,Link,link,link,cluster.link-на-главную-main,На главную,На главную,,,/,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,795,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.item-10.link,/unknown,Index,main,Link,Link,link,link,cluster.link-t-slug-main,,,,,`/t/${slug}`,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,807,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.text.t-name.button,/unknown,Index,main,Text,Text,button,button,cluster.button-t-name-main,t.name,t.name,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,814,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.subjectslabel.button,/unknown,Index,main,Text,Text,button,button,cluster.button-subjectslabel-main,subjectsLabel,subjectsLabel,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,815,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.выберите-предмет.button,/unknown,Index,main,Text,Text,button,button,cluster.button-выберите-предмет-main,Выберите предмет,Выберите предмет,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,824,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.s-name-s-duration-60-мин-s-price-от-s-price-tolocalestring-ru-ru-null-active-spa.button,/unknown,Index,main,unknown,button,button,button,cluster.button-s-name-s-duration-60-мин-s-price-от-s-price-tolocalestring-ru-ru-null-active-span-classname-repeto-bk-radio-dot-m,"s.name s.duration || 60 мин s.price ? <> · от {s.price.toLocaleString(""ru-RU"")} ₽</> : null active && <span className=""repeto-bk-radio__dot"" />","s.name s.duration || 60 мин s.price ? <> · от {s.price.toLocaleString(""ru-RU"")} ₽</> : null active && <span className=""repeto-bk-radio__dot"" />",,,,() => { setSelectedPackage(null); setSelectedSubject(s); },onClick,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,831,true,false,,,,false,true,true,false,true,low,static-only,false,true,false,55,medium,missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.s-duration-60-мин-s-price-от-s-price-tolocalestring-ru-ru-null.button,/unknown,Index,main,Text,Text,button,button,cluster.button-s-duration-60-мин-s-price-от-s-price-tolocalestring-ru-ru-null-main,"s.duration || 60 мин s.price ? <> · от {s.price.toLocaleString(""ru-RU"")} ₽</> : null","s.duration || 60 мин s.price ? <> · от {s.price.toLocaleString(""ru-RU"")} ₽</> : null",,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,843,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.пакеты-занятий.button,/unknown,Index,main,Text,Text,button,button,cluster.button-пакеты-занятий-main,Пакеты занятий,Пакеты занятий,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,857,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.pkg-subject-pkg-lessonstotal-занятий-pkg-totalprice-tolocalestring-ru-ru-hasdisc.button,/unknown,Index,main,unknown,button,button,button,cluster.button-pkg-subject-pkg-lessonstotal-занятий-pkg-totalprice-tolocalestring-ru-ru-hasdiscount-text-variant-body-1-color-po,"pkg.subject pkg.lessonsTotal занятий · pkg.totalPrice.toLocaleString(""ru-RU"") ₽ hasDiscount && ( <Text variant=""body-1"" color=""positive"" as=""div""> Скидка {Number(pkg.discountAmount || 0).toLocaleString(""ru-RU"")} ₽ {Number(pkg.discountPercent || 0) > 0 ? ` (${pkg.discountPercent}%)` : """"} </Text> ) pkg.comment && ( <Text variant=""body-1"" color=""secondary"" as=""div"">{pkg.comment}</Text> ) active && <span className=""repeto-bk-radio__dot"" />","pkg.subject pkg.lessonsTotal занятий · pkg.totalPrice.toLocaleString(""ru-RU"") ₽ hasDiscount && ( <Text variant=""body-1"" color=""positive"" as=""div""> Скидка {Number(pkg.discountAmount || 0).toLocaleString(""ru-RU"")} ₽ {Number(pkg.discountPercent || 0) > 0 ? ` (${pkg.discountPercent}%)` : """"} </Text> ) pkg.comment && ( <Text variant=""body-1"" color=""secondary"" as=""div"">{pkg.comment}</Text> ) active && <span className=""repeto-bk-radio__dot"" />",,,,() => {                                                         setSelectedPackage(pkg);                                                         const match = t.subjects.find((subject) => subject.name === pkg.subject);                                                         if (match) setSelectedSubject(match);                                                     },onClick,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,864,true,false,,,,false,true,true,false,true,low,static-only,false,true,false,55,medium,missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.pkg-subject.button,/unknown,Index,main,Text,Text,button,button,cluster.button-pkg-subject-main,pkg.subject,pkg.subject,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,879,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.pkg-lessonstotal-занятий-pkg-totalprice-tolocalestring-ru-ru.button,/unknown,Index,main,Text,Text,button,button,cluster.button-pkg-lessonstotal-занятий-pkg-totalprice-tolocalestring-ru-ru-main,"pkg.lessonsTotal занятий · pkg.totalPrice.toLocaleString(""ru-RU"") ₽","pkg.lessonsTotal занятий · pkg.totalPrice.toLocaleString(""ru-RU"") ₽",,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,880,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.скидка-number-pkg-discountamount-0-tolocalestring-ru-ru-number-pkg-discountperce.button,/unknown,Index,main,Text,Text,button,button,cluster.button-скидка-number-pkg-discountamount-0-tolocalestring-ru-ru-number-pkg-discountpercent-0-0-pkg-discountpercent-main,"Скидка Number(pkg.discountAmount || 0).toLocaleString(""ru-RU"") ₽ Number(pkg.discountPercent || 0) > 0 ? ` (${pkg.discountPercent}%)` : """"","Скидка Number(pkg.discountAmount || 0).toLocaleString(""ru-RU"") ₽ Number(pkg.discountPercent || 0) > 0 ? ` (${pkg.discountPercent}%)` : """"",,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,884,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.pkg-comment.button,/unknown,Index,main,Text,Text,button,button,cluster.button-pkg-comment-main,pkg.comment,pkg.comment,,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,890,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.button.продолжить.button,/unknown,Index,main,Button,Button,button,button,cluster.button-продолжить-main,Продолжить,Продолжить,,,,() => setStep(1),onClick,disabled|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,903,true,false,,,,false,true,true,false,true,low,static-only,false,true,false,55,medium,missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.months-nom-viewmonth-getmonth-viewmonth-getfullyear-new-date-getfullyear-viewmon.button,/unknown,Index,main,Text,Text,button,button,cluster.button-months-nom-viewmonth-getmonth-viewmonth-getfullyear-new-date-getfullyear-viewmonth-getfullyear-main,"MONTHS_NOM[viewMonth.getMonth()] viewMonth.getFullYear() !== new Date().getFullYear() ? ` ${viewMonth.getFullYear()}` : """"","MONTHS_NOM[viewMonth.getMonth()] viewMonth.getFullYear() !== new Date().getFullYear() ? ` ${viewMonth.getFullYear()}` : """"",,,,,,default|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,921,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.day.button,/unknown,Index,main,unknown,button,button,button,cluster.button-day-main,day,day,,,,() => { setSelectedDate(dateStr); setSelectedTime(null); },onClick,disabled|idle,frontend-gravity/templates/Public/BookingPage/index.tsx,972,true,false,,,,false,true,true,false,true,low,static-only,false,true,false,55,medium,missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
